,키라라,90렙/8렙,"E, Q",,,"보호막 서포터
 (숲기 요원)",숲기 4세트 *(4돌 이후 추천) [세팅 기준],,,,HP%,HP%,HP%,HP% / 원충 / 원마 / HP,,,제례검,-,HP:40000,-,,키라라.png
,,,,,,,천암 2세트 + 감로 2세트,,,,,,,,,,,,,,,
,카베,90렙/8렙,"Q, ( E )",,,"발사대
 개화 반응 피증 서포터
 (숲기 요원)",숲기 4세트 [세팅 기준],,,,"원충
 원마",원마,원마,원충 / 원마 / 공% / 치확 / 치피,,,페보니우스 대검,40/-,원마:700,200,,카베.png
,,,,,,,낙원 4세트,,,,,,,,,,,,,,,
,,,,,,,도금 4세트,,,,,,,,,,,,,,,
,요요,90렙/8렙,"E, Q",,,"단일 + 파티 힐러
 숲기 요원",숲기 4세트 [세팅 기준],,,,"HP%
 원충",HP%,"치유
 HP%",원충 / HP% / HP / 원마 *(개화),,,위대한 사막 현자의 대답 (이벤트 무기),-,HP:40000,160,2돌 이전 원충:200,요요.png
,,,,,,,천암 4세트,,,,,,,,,,키타인 십자창 (단조 무기),,HP:35000,,,
,콜레이,80렙,"( Q, E )",,,"숲기 요원
 오프필드 딜러",숲기 4세트,,,,"원충
 공%",풀원피,치확 / 치피,치확 / 치피 / 원충 / 공% / 원마,,,그물을 뚫는 화살 (단조 무기),60/120,공:1400,200,,콜레이.png
,,,,,,,,,,,,,,,,,,,,,,
,"풀 원소 
여행자",80렙/8렙,"( Q, E )",,,숲기 요원,숲기 4세트,,,,"원충
 원마",가) 원마,가) 원마,가) 원마 / 원충,,,별빛검 (여행자 전무) *(나) 치명타 세팅),80/220,원마:100,210,,풀행자.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,나) 풀원피,나) 치확/치피,나) 치확 / 치피 / 원충 / 원마 / 공%,,,제례검,가) -,가) 원마:500,250,,
,,,,,,,,,,,,,,,,,,나) 70/140,나) 원마:100,,,
,"오데트
 #별빛 반응 전환",90렙/9렙,"E, ( Q )",,,"별빛 반응 전용 서포터
 오프필드 딜러",용광로 4세트 [세팅 기준],,,,공%,공%,치확/치피,치확 / 치피 / 공% / 원마,,,백조의 호수 (오데트 전무),85/150,공:2500,-,,오데트.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,산산 4세트 *(별 초전도),,,,,,,,,,해연의 피날레 (단조 무기) *(파티 힐러 권장),80/110,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"산드로네
 #별 초전도 전환",90렙/9렙,"평, Q, E",,,온필드 딜러,산산 4세트 [세팅 기준],,,,공%,공%,"치확/치피
 공%",치확 / 치피 / 공% / 원충 / 원마,,,초월의 열쇠 (산드로네 전무),69/180,공:2800,130,"파티에 얼음 캐릭터 2명 이상
 + 페보니우스 요원 1명 이상 추천",산드로네.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,황금빛 선율 (기행 무기),69/190,공:2200,,,
,,,,,,,도금 4세트,,,,,,,,,,,,,,"파티에 페보니우스 요원이 없는 경우
 2사이클 1궁 권장",
,,,,,,,,,,,,,,,,,구원의 대검 (단조 무기),69/140,공:2600,,,
,,,,,,,,,,,,,,,,,,,,,,
,"로엔
 #마도",90렙/9렙,"E, Q",,,온필드 딜러,마도 4세트 [세팅 기준],,,,공%,"얼음원피
 공%",치확/치피,치확 / 치피 / 공% / 원충,,,재앙 (로엔 전무),80/160,공:2100,110,매 사이클 원소폭발 사용 시 원충:160,로엔.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,얼음 4세트 *(빙결/두린 역융해),,,,,,,,,,결투의 창 (기행 무기),80/190,공:1700,,,
,,,,,,,,,,,,,,,,,,,,,"얼음 4세트는 빙결 파티가 아니거나
 적이 빙결에 걸리지 않는다면 치확 20만 고려",
,,,,,,,시메 4세트,,,,,,,,,,백술창,80/160,공:1600,,,
,,,,,,,,,,,,,,,,,,,,,,
,스커크,90렙/9렙,"E, Q",,,온필드 딜러,회랑 4세트 [세팅 기준],,,,공%,"얼원피
 공%","치확 / 치피
 공%",치확 / 치피 / 공%,,,창백한 섬광 (스커크 전무),85/150,공:2000,유효옵X,파티를 물/얼음 원소 캐릭터로만 구성 권장,스커크.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,그림자 4세트 *(푸리나 필수),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,해연의 피날레 (단조 무기) *(힐러 권장),80/110,공:2100,,,
,,,,,,,얼음 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,에스코피에,90렙/9렙,"E, Q",,,"빙결 전용 서포터
 오프필드 딜러
 파티 + 단일 힐러",극단 4세트 [세팅 기준],,,,"원충
 공%","공%
 얼원피","치확 / 치피
 공%",치확 / 치피 / 공% / 원충,,,맛의 지휘자 (에스코피에 전무),85/170,공:2000,170,파티에 얼음 원소 캐릭터 2명 이상 추천,에스코피에.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,신성한 제사의 지팡이 (한정 무기),85/120,공:2100,140,,
,,,,,,,천암 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,쉼터의 이야기꾼 (이벤트 무기),80/110,공:2000,170,,
,,,,,,,,,,,,,,,,,,,,,,
,"시틀라리
#밤혼",90렙/9렙,"Q, E",,,"불 / 물 원소 전용 서포터
 잿더미 요원
 보호막 서포터
 오프필드 딜러",잿더미 4세트 [세팅 기준],,,,"원충
 원마","원마
 얼원피","치확 / 치피 
 원마",치확 / 치피 / 원충 / 원마,,,별지기의 시선 (시틀라리 전무),60/120,원마:700,180,잿더미가 아닌 경우 원충:220,시틀라리.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,제례의 악장,,,130,,
,,,,,,,천암 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,드래곤 슬레이어 영웅담,,원마:300,180,,
,,,,,,,,,,,,,,,,,,,,,,
,라이오슬리,90렙/9렙,"평, E, ( Q )",,,온필드 딜러,그림자 4세트 [세팅 기준],,,,공%,"공%
 얼원피",치확 / 치피,치확 / 치피 / 공% / 원충 / 원마 *(융해),,,현금 흐름 감독 (라이오슬리 전무),64/190,공:2500,-,"빙결 / 별 초전도 조합 사용 시
 스탯에서 치확:-15/치피:+30으로 계산",라이오슬리.png
,,,,,,,산산 4세트,,,,,,,,,,음유시인의 악장,64/200,공:2000,,,
,신학,90렙/9렙,"E, Q",,,얼음 원소 전용 서포터,왕실 4세트 [세팅 기준],,,,"공%
 원충",공%,"공%
 치확 *(페보)",공% / 원충 / 치확 *(페보) / 공,,,식재 (신학 전무),-,공:3100,210,1돌 이후 원충:180,신학.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,서리 숨결 (기행 무기),,공:2400,,,
,,,,,,,공 18% 2세트 / 원충 20% 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 장창,35/-,공:2700,,,
,,,,,,,,,,,,,,,,,,,,,,
,"카미사토 
아야카",90렙/9렙,"Q, 평, E",,,온필드 딜러,얼음 4세트 [세팅 기준],,,,공%,"얼원피
 공%","치확 / 치피
 공%",치확 / 치피 / 공% / 원충,,,안개를 가르는 회광 (카미사토 아야카 전무),45/230,공:2000,130,,아야카.png
,,,,,,,그림자 4세트 *(푸리나 필수),,,,,,,,,,해연의 피날레 (단조 무기) *(힐러 권장),45/180,,,,
,유라,90렙/9렙,"평, Q, E",,,온필드 딜러,창백 4세트 [세팅 기준],,,,"공%
 원충","물리피증
 공%",치확 / 치피,치확 / 치피 / 공% / 원충,,,갈대 바다의 등대 (데히야 전무),80/180,공:1800,130,"파티에 라이덴 or 얼음 원소 캐릭터 편성 추천
 편성 안 할 시 원충:170",유라.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,아쿠오마루 (한정 무기),70/140,공:2000,,,
,,,,,,,그림자 4세트 *(푸리나 필수),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,파도 그림자 대검 (단조 무기) *(힐러 권장),,,,,
,,,,,,,,,,,,,,,,,,,,,,
,감우,90렙/9렙,"평, Q, ( E )",,,A) 빙결 온필드 딜러,"A,B) 악단 4세트 [A,B) 세팅 기준]",,,,"A) 공%
 원충",얼원피,치확 / 치피,"치확 / 치피 / 공% / B) 원마 / A,C) 원충",,,"최초의 대마술 (리니 전무) 
 *(A,B) 온필드 딜러 세팅)",A) 65/210,공:1800,A) 120,"A,C) 파티에 얼음 원소 캐릭터 2명 이상 추천",감우.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,B) 80/180,,B) -,,
,,,,,,,"A,C) 얼음 4세트",,,,,,,,,,,,,,,
,,,,,,B) 융해 온필드 딜러,,,,,"B) 공%
 원마",,,,,,"고요한 노래 (단조 무기) *(힐러 권장) 
 *(A,C) 빙결 딜러 세팅)",65/140,A) 공:2000,A) 120,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,B) 몽상 4세트,,,,,,,,,,,,C) 공:1500,C) 200,,
,,,,,,,,,,,,,,,,,,,,,,
,,80렙/8렙,"Q, ( E )",,,"C) 빙결 오프필드 딜러
 온필드 얼음 원소 피증 서포터",,,,,"C) 원충
 공%",,,,,,파마궁 (단조 무기) *(B) 융해 온필드 딜러 세팅),80/110,공:2000,-,,
,,,,,,,C) 절연 4세트 [C) 세팅 기준],,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,치치,90렙/8렙,"Q, ( E )",,,"파티 별빛 반응 피증 서포터 *(섬광·별빛)
온필드 별 초전도 계수 추가 서포터 *(6돌)
단일 힐러",천암 4세트 [세팅 기준],,,,"공%
 원충 *(6돌)",공%,공%,공% / 원충 *(6돌),,,페보니우스 검,35/-,공:2300,"180
*(6돌)","왕실 성유물이 아닌
 6돌 이전의 치치는 Q 사용 X",치치.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,왕실 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"파티에 단독으로 얼음 캐릭터라면 원충:220
 단, 무기가 페보니우스 검이라면 200",
,,,,,,,교관 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,샤를로트,80렙/8렙,Q,,,파티 + 단일 힐러,잿더미 4세트 [세팅 기준],,,,"원충
 공%",공%,"치유
 공%
 치확 *(페보)",원충 / 공% / 치확 *(페보),,,페보니우스 비전,35/-,공:1700,210,,샤를로트.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,황금 호박 프로토타입 (단조 무기),-,,,,
,,,,,,,지난날 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,맹세의 눈동자 (이벤트 무기),,공:2000,,,
,,,,,,,,,,,,,,,,,,,,,,
,프레미네,90렙/9렙,"E, 평, Q",,,A) 얼음 온필드 딜러,"A,B) 그림자 4세트 *(푸리나 필수) [세팅 기준]",,,,"공%
 원충","공% [세팅 기준]
 A) 물리피증
 B) 얼원피",치확 / 치피,원충 / 치확 / 치피 / 공%,,,「슈퍼 울트라 패왕 마검」 (이벤트 무기),49/140,공:2600,130,파티에 얼음 원소 캐릭터 2명 이상 추천,프레미네.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A) 창백 4세트,,,,,,,,,,,,,,"명함일 시 
 스탯에서 치확:+15/치피:-30으로 계산",
,,,,,,B) 물리 온필드 딜러,,,,,,,,,,,피도 그림자 대검 (단조 무기) *(힐러 권장),,공:2400,,,
,,,,,,,B) 얼음 4세트,,,,,,,,,,,,,,"빙결 조합 사용 시
 스탯에서 치확:-15/치피:+30으로 계산",
,,,,,,,,,,,,,,,,,,,,,,
,미카,80렙/9렙,"E, Q",,,"물리 전용 서포터
 온필드 공속 서포터
 파티 + 단일 힐러",왕실 4세트,,,,"HP%
 원충",HP%,"치유
 HP%
 치확 *(페보)",원충 / 치확 *(페보) / HP% / HP,,,서리 숨결 (기행 무기),-,HP:35000,200,"4돌 이전 원충
 페보 : 200
 기타 무기 : 220",미카.png
,,,,,,,조개 4세트,,,,,,,,,,페보니우스 장창,35/-,,180,,
,레일라,80렙/8렙,"E, ( Q )",,,보호막 서포터,천암 4세트 [세팅 기준],,,,"HP%
 원충",HP%,"HP%
 치확 *(페보)",HP% / 원충 / 치확 *(페보) / HP,,,뱃도랑 장검 (한정 무기),-,HP:46000,-,매 사이클 원소폭발 사용 시 원충:200,레일라.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 검,35/-,HP:41000,,,
,,,,,,,왕실 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,고요한 휘파람 (단조 무기),-,,,,
,,,,,,,,,,,,,,,,,,,,,,
,로자리아,80렙/9렙,"Q, E",,,"파티 치확 증가 서포터
 적 물리 내깍 서포터 *(6돌)
 오프필드 딜러",왕실 4세트 [세팅 기준],,,,"공%
 원충",얼원피,치확 / 치피,치확 / 치피 / 공% / 원충 / 원마 *(융해),,,서리 숨결 (기행 무기),70/100,공:1700,160,4돌 이전 원충:180,로자리아.png
,,,,,,,절연 4세트,,,,,,,,,,페보니우스 장창,,공:1800,140,,
,디오나,90렙/8렙,"E, Q",,,"온필드 별빛 반응 피증 서포터 *(6돌 / 별빛·섬광)
 온필드 원마 증가 서포터 *(6돌)
 보호막 서포터 / 단일 힐러",왕실 4세트 [세팅 기준],,,,"원충
 HP%",HP%,HP%,원충 / HP% / HP,,,페보니우스 활,35/-,HP:30000,180,"명함 원충:250
 단, 무기가 페보니우스 활 or 제례활이라면 200",디오나.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,천암 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,다른 권장 스탯은 원충이 확보된 후 선택 사항,
,,,,,,,교관 4세트 *(6돌),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,중운,80렙/8렙,"Q, E",,,"온필드 E / Q 쿨감 서포터 *(2돌)
 오프필드 딜러",왕실 4세트,,,,공%,얼원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,페보니우스 대검,60/120,공:1500,-,,중운.png
,,,,,,,,,,,,,,,,,,,,,,
,케이아,80렙/8렙,"Q, E",,,오프필드 딜러,절연 4세트,,,,"원충 
 공%",얼원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,늑대 송곳니 (기행 무기),70/150,공:1200,200,,케이아.png
,,,,,,,,,,,,,,,,,아메노마 카게우치카타나 (단조 무기),60/120,공:1400,,,
,"얼음 원소
 여행자
 #별빛 반응 전환",80렙/8렙,"Q, 평, ( E )",,,A) 오프필드 딜러,A) 천암 4세트 [A) 세팅 기준],,,,공%,공%,치확 / 치피,치확 / 치피 / 공% / 원충 / 원마,,,별빛검 (여행자 전무),A) 85/170,A) 공:2300,A) 160,"명함인 경우 원충
 A) 230 권장
 B) 세팅은 원충을 더 높이기보다
 파티에 얼음 캐릭터 3명
 or 얼음 캐릭터 2명 + 페보니우스 요원 2명 추천",얼음행자.png
,,,,,,,A) 용광로 4세트,,,,,,,,,,,,,,,
,,90렙/9렙,,,,B) 온필드 딜러,B) 산산 4세트 [B) 세팅 기준],,,,,,,,,,,B) 69/250,B) 공:2500,B) 130,,
,,,,,,,,,,,,,,,,,,,,,,
,종려,90렙/9렙,"E, ( Q )",,,"보호막 서포터
 적 내깍 서포터",천암 2세트 + 감로 2세트 [세팅 기준],,,,HP%,HP%,"HP%
 치확 *(페보)",HP% / 원충 / 치확 *(페보),,,흑술창,-,HP:59000,-,,종려.png
,,,,,,,천암 4세트,,,,,,,,,,페보니우스 장창,40/-,HP:52000,,,
,"린네아
#달빛 징조
#달 결정 전환",90렙/9렙,"E, Q",,,"오프필드 딜러
 달 결정 서포터
 파티 + 단일 힐러",껍데기 4세트 [세팅 기준],,,,방%,방%,치확 / 치피,치확 / 치피 / 방% / 원충 / 원마,,,서리 맺힌 금빛 가지 (린네아 전무),90/180,방:2500,-,매 사이클 원소폭발 사용 시 원충:160,린네아.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,여명 4세트,,,,,,,,,,옥빛 장궁 (기행 무기),90/150,방:2400,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,밤노래 4세트,,,,,,,,,,서리의 서약 (단조 무기),80/110,방:2800,,,
,,,,,,,,,,,,,,,,,,,,,,
,"자백
#달빛 징조
#달 결정 전환",90렙/9렙,"E, Q",,,온필드 딜러,경계 4세트,,,,방%,방%,치확 / 치피,치확 / 치피 / 방% / 원충 / 원마,,,신월의 달빛 (자백 전무),60/240,방:2400,130,,자백.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,에스피찰의 피리 (단조 무기),60/150,방:2900,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,여명신검 *(보호막 서포터 권장),32/260,방:2200,,,
,,,,,,,,,,,,,,,,,,,,,,
,"실로닌
#밤혼",90렙/9렙,"E, Q",,,"적 풀 / 바람 원소 제외 내깍 서포터
 잿더미 요원
 단일 힐러",잿더미 4세트 [세팅 기준],,,,"원충
 방%",방%,"치유
 방%
 치확 *(페보)",원충 / 방% / 치확 *(페보),,,바위산을 맴도는 노래 (실로닌 전무),-,방:3200,200,잿더미가 아닌 경우 원충:220,실로닌.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,반암 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 검,40/-,방:3000,,,
,,,,,,,교관 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,치오리,90렙/9렙,"E, Q, ( 평 )",,,오프필드 딜러,극단 4세트 [세팅 기준],,,,방%,"바위원피
 방%",치확 / 치피,치확 / 치피 / 방% / 공% / 원충,,,우라쿠의 미스기리 (치오리 전무),80/200,방:1900,-,매 사이클 원소폭발 사용 시 원충:120,치오리.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,늑대 송곳니 (기행 무기),80/170,방:1700,,,
,,,,,,,껍데기 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,에스피찰의 피리 (단조 무기),70/140,방:2400,,,
,,,,,,,,,,,,,,,,,,,,,,
,나비아,90렙/9렙,"E, Q, 평",,,온필드 딜러,메아리숲 4세트 [세팅 기준],,,,공%,"바위원피
 공%",치확 / 치피,치확 / 치피 / 공% / 원충,,,판정 (나비아 전무),80/160,공:2400,120,"2돌 이후 전투 중 
 e스킬에 치확 +36을 고려해
 치확 100이 넘지 않도록 주의",나비아.png
,,,,,,,극단 4세트,,,,,,,,,,이무기 검 (기행 무기),80/170,공:1900,,,
,,,,,,,그림자 4세트 *(푸리나 필수),,,,,,,,,,제례 대검,70/140,공:2100,,,
,"아라타키 
이토",90렙/9렙,"평, Q, E",,,온필드 딜러,껍데기 4세트,,,,"방%
 원충",바위원피,치확 / 치피,치확 / 치피 / 방% / 원충 / 공%,,,쇄석의 붉은 뿔 (아라타키 이토 전무),90/180,방:2300,130,,이토.png
,,,,,,,,,,,,,,,,,이무기 검 (기행 무기),80/170,방:2000,,,
,,,,,,,,,,,,,,,,,백영검 (단조 무기),70/140,방:2500,,,
,"알베도
#마도",90렙/9렙,"E, Q",,,"파티 피증 서포터 *(마도)
 파티 원마 증가 서포터
 오프필드 딜러",껍데기 4세트 [세팅 기준],,,,방%,"방%
 바위원피",치확 / 치피,치확 / 치피 / 방%,,,우라쿠의 미스기리 (치오리 전무),80/160,방:2400,-,파티에 마도 캐릭터 2명 이상 추천,알베도.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,은총 4세트 *(1돌 이후 권장),,,,,,,,,,진사의 방추 (이벤트 무기),60/120,방:2900,,,
,,,,,,,,,,,,,,,,,,,,,매 사이클 원소폭발 사용 시 원충:130,
,,,,,,,극단 4세트,,,,,,,,,,에스피찰의 피리 (단조 무기),,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"일루가
#달빛 징조",80렙/9렙,Q,,,달 결정 서포터,밤노래 4세트 *(2돌 이상) [세팅 기준],,,,"원마
 원충",원마,"원마
 치확 *(페보)",원마 / 원충,,,용학살창,-,원마:900,140,명함인 경우 원충:200,일루가.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,서리 숨결 (기행 무기),,원마:700,,,
,,,,,,,원마 80pt 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 장창,40/-,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"카치나
#밤혼",80렙/8렙,"E, Q",,,"A) 잿더미 요원
 오프필드 딜러",잿더미 4세트 [세팅 기준],,,,"A) 방%
 원충",A) 바위원피,A) 치확 / 치피,A) 치확 / 치피 / 방% / 원충,,,페보니우스 장창 *(A) 오프필드 딜러 세팅),60/120,방:1300,-,"매 사이클 원소폭발 사용 시
 원충 : 2바위 - 200 / 1바위 - 250",카치나.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,반암 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"B) 잿더미 요원
 결정 반응 보호막 서포터",,,,,B) 원마,B) 원마,B) 원마,B) 원마 / 원충,,,"키타인 십자창 (단조 무기)
 *(B) 결정 보호막 서포터 세팅)",-,원마:700,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,교관 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,운근,80렙/9렙,Q,,,평타 강화 서포터,껍데기 2 + 원충 20% 2세트 중 택 2/2세트 [세팅 기준],,,,"방%
 원충",방%,"방%
 치확 *(페보)",방% / 원충 / 치확 *(페보),,,페보니우스 장창,40/-,방:2300,230,,운근.png
,,,,,,,껍데기 4세트,,,,,,,,,,,,,,,
,고로,80렙/9렙,"E, ( Q )",,,바위 원소 전용 서포터,교관 4세트 [세팅 기준],,,,원충,방%,"치확 *(페보)
 치유 *(4돌 이후)",원충 / 치확 *(페보),,,페보니우스 활,60/-,-,250,"교관 / 유배자 성유물 세팅의 시계는
 5성 원충시계로",고로.png
,,,,,,,밤노래 4세트 *(달결정 파티),,,,,,,,,,,,,,,
,,,,,,,유배자 4세트,,,,,,,,,,,,,,"2사이클 1궁 시
 원충을 덜 챙겨도 됨",
,,,,,,,왕실 4세트,,,,,,,,,,,,,,,
,노엘,80렙/8렙,"E, ( 평, Q )",,,"발사대
 파티 힐러 / 보호막 서포터",반암 4세트,,,,방%,방%,"방%
 치확 *(페보)",방% / 치확 *(페보) / 원충,,,페보니우스 대검,40/-,방:2500,-,"매 사이클 원소폭발 사용 시
 원충:140",노엘.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,응광,90렙/9렙,"평, E, Q",,,온필드 딜러,"A,B) 메아리숲 4세트 [세팅 기준]",,,,공%,바위원피,"치확 / 치피
 치유 *(호박)",치확 / 치피 / 공% / 원충,,,일월의 정수 (기행 무기),70/150,공:1600,-,육성 추천 X,응광.png
,,,,,,,"A,B) 그림자 4세트 *(푸리나 필수)",,,,,,,,,,음유시인의 악장,,,,,
,"바위 원소
여행자",80렙/8렙,"E, Q",,,오프필드 딜러,왕실 4세트 [세팅 기준],,,,"공%
 원충",바위원피,치확 / 치피,치확 / 치피 / 공% / 원충,,,별빛검 (여행자 전무),80/220,공:2000,150,육성 추천 X,바위행자.png
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,절연 4세트,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,페보니우스 검,70/140,공:1600,,,
,,,,,,,반암 2세트 + 공 18% 2세트 중 택 2/2세트,,,,,,,,,,,,,,,
